amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,mood,age,avg_bpm_listened,most_listened_genre_Classical,most_listened_genre_Electronic,most_listened_genre_Hip-hop,most_listened_genre_Jazz,most_listened_genre_Pop,most_listened_genre_Rock,listening_frequency_daily,listening_frequency_hourly,listening_frequency_monthly,listening_frequency_weekly
0,0,0,0,0,1,1,0,0,4,69,97,0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,1,0,0,2,23,179,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,0,1,0,0,5,25,162,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,4,59,99,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,5,51,89,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,5,36,175,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,2,67,129,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,4,46,140,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,0,1,0,0,3,28,85,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,4,65,90,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,1,0,0,0,3,35,174,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,3,42,177,0,0,0,0,0,1,0,1,0,0
0,1,0,1,1,0,0,0,0,4,19,187,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,4,51,163,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,4,22,63,0,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,0,0,0,3,82,142,1,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,1,1,3,33,100,0,0,1,0,0,0,1,0,0,0
0,1,0,0,1,0,0,0,1,3,37,105,0,0,0,0,0,1,1,0,0,0
0,0,0,0,1,0,0,0,0,3,26,182,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,1,0,0,3,24,131,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,1,3,30,77,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,5,49,158,0,0,0,1,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,2,25,144,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,3,24,64,0,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0,0,4,26,92,0,0,0,0,1,0,0,1,0,0
0,0,1,0,0,0,1,1,0,3,41,143,1,0,0,0,0,0,0,0,1,0
0,1,1,0,1,0,0,0,0,4,40,69,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,1,1,0,4,22,85,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0,0,1,0,0,3,26,152,1,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,0,3,51,70,0,0,0,1,0,0,0,0,1,0
0,1,0,1,1,0,0,0,0,3,26,106,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1,5,45,88,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,3,48,189,0,0,0,0,1,0,1,0,0,0
0,0,0,1,1,0,0,0,1,4,38,181,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,3,51,177,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,4,36,187,0,1,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,0,4,37,112,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2,25,192,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,5,46,112,0,0,0,0,0,1,0,0,0,1
0,0,1,0,1,1,1,0,0,4,29,199,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,5,36,167,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,4,69,171,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,1,0,0,3,31,68,0,0,1,0,0,0,1,0,0,0
0,1,1,0,1,0,0,0,0,2,23,90,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,4,59,122,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1,4,46,82,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,0,5,51,118,0,0,0,1,0,0,0,1,0,0
0,1,0,1,1,0,0,0,0,4,31,172,0,0,0,0,0,1,0,0,1,0
0,0,1,0,0,0,0,0,1,2,67,101,0,1,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,0,4,65,176,1,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,3,35,200,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,5,33,89,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,0,1,0,4,27,167,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,2,30,90,0,0,1,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,3,27,62,1,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,5,27,80,0,0,0,0,0,1,0,0,1,0
1,1,0,0,1,0,0,0,0,4,47,169,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,3,42,95,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,0,0,4,22,101,1,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,1,4,25,173,1,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,4,51,74,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,3,82,118,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0,0,0,0,1,3,33,111,0,0,0,0,0,1,0,0,0,1
0,0,1,0,1,0,0,0,0,5,25,186,0,0,1,0,0,0,0,0,1,0
0,1,1,0,0,0,0,0,1,3,37,184,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,1,3,24,144,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,4,45,81,0,1,0,0,0,0,0,0,1,0
1,0,1,0,1,0,0,0,0,3,41,121,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,5,49,179,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,2,29,190,0,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0,0,2,29,113,1,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1,4,26,157,0,0,0,0,1,0,0,1,0,0
0,0,1,0,1,0,1,0,0,3,37,97,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1,3,41,124,0,1,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,1,4,40,142,0,0,0,0,0,1,0,0,0,1
0,1,0,1,1,0,0,0,0,4,22,179,0,1,0,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,3,26,190,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,4,36,76,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1,0,0,0,0,2,33,85,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,1,3,51,168,0,0,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,0,1,5,45,173,0,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,0,0,3,48,110,0,0,0,1,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,4,46,83,0,0,0,1,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,4,40,60,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,1,4,38,92,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,3,31,190,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,3,51,109,0,0,1,0,0,0,0,0,0,1
0,1,1,0,1,0,0,0,0,3,26,192,0,0,0,1,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,4,70,68,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,5,46,146,1,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1,5,51,130,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,2,67,105,0,0,0,0,1,0,0,1,0,0
0,0,1,1,1,0,0,0,0,4,65,132,1,0,0,0,0,0,1,0,0,0
0,1,0,1,0,0,0,0,1,2,25,187,0,0,1,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,3,27,90,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,3,35,89,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,1,1,0,0,5,27,182,1,0,0,0,0,0,0,1,0,0
1,0,1,0,1,0,0,0,0,4,47,141,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,3,24,179,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,0,0,1,3,26,132,0,0,1,0,0,0,1,0,0,0
0,1,1,1,0,0,0,0,0,4,23,155,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,1,0,0,4,25,76,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,4,57,68,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,1,1,0,3,33,148,0,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,1,0,0,4,51,110,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,3,24,145,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,3,33,127,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,1,3,41,88,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0,1,0,0,0,5,25,72,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,1,1,0,3,37,172,0,0,1,0,0,0,0,0,1,0
0,1,1,0,0,0,1,0,0,3,37,109,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,3,24,67,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,4,45,70,1,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,1,0,0,3,26,83,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,5,49,114,0,0,0,0,1,0,0,0,1,0
1,0,0,1,0,0,1,0,0,3,30,81,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,2,29,199,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,4,26,126,1,0,0,0,0,0,0,1,0,0
1,1,0,0,0,1,0,0,0,4,22,155,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,4,30,175,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,1,1,0,0,3,41,185,0,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,1,1,0,4,40,114,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,4,36,181,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0,0,1,1,0,3,26,101,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,3,51,122,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,1,1,0,0,5,45,145,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,1,0,3,31,171,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,3,48,66,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,4,46,62,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,1,1,0,4,38,64,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,3,51,143,0,0,0,0,1,0,1,0,0,0
0,1,0,0,0,1,1,0,0,4,34,99,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,1,1,0,0,4,70,62,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,5,46,163,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,4,29,188,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,1,1,0,0,4,37,129,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,4,65,66,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0,0,5,51,186,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,4,59,118,0,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,3,27,191,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,1,0,0,3,24,105,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,3,35,127,0,0,0,1,0,0,0,0,0,1
0,0,0,0,1,1,1,0,0,5,27,157,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,4,47,70,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,4,46,83,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,1,0,3,26,182,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,4,23,196,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,4,22,150,0,0,0,0,0,1,1,0,0,0
0,0,0,1,0,0,0,0,0,3,24,108,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1,3,33,130,0,0,0,1,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,5,25,88,0,0,1,0,0,0,0,0,0,1
0,1,1,0,1,0,0,0,0,4,19,75,0,0,0,0,1,0,0,0,0,1
0,1,1,1,0,0,0,0,0,4,36,165,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,5,49,169,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,0,3,30,198,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,2,29,143,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,1,1,0,4,22,183,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,1,4,26,119,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,3,41,178,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1,4,31,195,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,1,1,3,33,69,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,0,3,31,113,0,0,0,0,1,0,1,0,0,0
0,0,0,1,1,0,0,0,1,3,26,80,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,1,3,51,73,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,3,48,145,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,4,46,82,0,1,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,4,38,150,0,0,0,1,0,0,0,0,1,0
0,1,0,1,1,0,0,0,0,4,38,101,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0,0,0,0,0,3,51,86,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,4,34,163,0,0,0,0,0,1,1,0,0,0
0,0,1,0,0,0,0,0,1,4,70,109,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,5,46,162,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,4,37,161,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,2,32,73,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,4,65,64,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0,0,0,0,0,3,27,174,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,5,51,116,0,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,0,0,0,4,59,178,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,4,25,101,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,3,24,152,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,0,3,26,195,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,3,35,63,0,1,0,0,0,0,1,0,0,0
0,1,0,0,1,0,0,0,1,3,45,112,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,0,0,5,27,189,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0,0,0,0,0,4,47,183,0,0,0,1,0,0,0,1,0,0
0,0,1,0,0,0,0,0,1,4,45,194,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,4,46,196,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,4,22,74,0,0,0,0,0,1,0,0,1,0
0,0,1,1,0,0,0,0,1,4,23,150,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,0,3,41,179,0,0,1,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,1,3,24,77,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0,0,0,0,1,4,25,171,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,3,42,85,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,4,57,137,0,0,0,0,0,1,1,0,0,0
0,0,0,1,1,0,0,0,0,2,56,149,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,1,0,3,33,155,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,1,0,0,5,25,178,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,4,36,65,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,0,4,20,115,0,0,0,1,0,0,0,1,0,0
1,0,1,0,0,0,1,0,0,4,30,128,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,1,0,0,4,22,67,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,5,49,149,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,1,0,0,3,30,174,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,2,29,200,0,0,0,0,1,0,1,0,0,0
1,0,0,0,1,0,1,0,0,4,29,146,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,1,0,0,4,31,63,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,1,0,0,4,26,157,0,0,0,0,0,1,0,1,0,0
0,1,0,1,0,0,1,0,0,4,32,89,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,3,41,134,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,1,1,0,3,33,116,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,3,31,164,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,3,51,81,1,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,3,26,122,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0,4,46,81,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,3,48,125,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,2,23,158,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,4,38,175,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,1,0,0,4,70,148,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,5,46,181,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,3,27,72,0,1,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,0,2,32,187,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,1,1,0,0,4,69,167,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,1,0,0,4,65,140,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,1,0,0,5,51,116,0,0,0,1,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,4,59,152,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,4,25,108,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,0,3,45,61,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,4,47,158,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,3,24,70,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,3,35,93,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0,1,1,0,0,5,27,116,0,0,0,0,1,0,0,0,0,1
1,0,1,0,0,0,1,0,0,4,47,115,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,4,22,200,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,1,0,0,4,45,97,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,4,46,119,1,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,1,0,0,4,34,194,0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,4,23,178,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,3,27,198,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,4,19,74,1,0,0,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,1,4,25,152,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1,0,1,0,0,4,27,128,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,3,42,110,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,4,57,95,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,2,56,152,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,1,0,0,3,24,93,0,1,0,0,0,0,0,1,0,0
1,0,0,1,0,0,1,0,0,5,22,159,0,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,4,20,101,0,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,1,4,31,184,0,0,0,1,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,4,25,113,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,1,0,4,30,83,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,1,0,0,0,4,22,112,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,0,1,0,4,29,111,1,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,4,19,182,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,5,49,166,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,1,3,30,101,0,0,0,1,0,0,1,0,0,0
0,0,0,1,1,1,0,0,0,4,19,85,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,2,29,97,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,4,26,100,0,0,1,0,0,0,0,1,0,0
0,1,0,1,0,0,0,1,0,3,24,196,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,3,31,64,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,0,0,0,0,3,51,147,0,0,0,0,1,0,0,1,0,0
0,0,1,0,0,1,0,0,0,3,41,159,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,3,33,150,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,4,26,144,0,0,1,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,3,27,105,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,4,46,69,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,3,26,150,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,0,1,1,4,30,98,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,4,38,78,0,0,0,0,1,0,0,1,0,0
0,1,0,0,0,0,0,1,0,4,70,141,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,5,46,96,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,4,69,154,1,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,2,32,189,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0,0,0,1,0,4,65,97,0,1,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,3,27,185,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,4,59,97,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0,0,0,1,1,3,45,88,0,0,0,1,0,0,0,1,0,0
0,1,0,1,0,1,0,0,0,5,55,128,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,4,22,108,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,0,5,27,156,1,0,0,0,0,0,1,0,0,0
0,1,0,1,0,0,0,0,1,4,47,162,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,4,46,121,0,0,0,0,1,0,0,1,0,0
0,1,0,0,1,0,0,1,0,4,34,124,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,4,25,134,0,1,0,0,0,0,0,1,0,0
0,1,1,0,1,0,0,0,0,4,27,76,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,3,42,158,0,1,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,4,57,167,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,3,24,73,0,0,0,1,0,0,0,0,1,0
0,1,0,0,1,1,0,0,0,3,25,191,0,0,0,0,1,0,1,0,0,0
0,0,0,0,1,0,0,0,1,4,36,184,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,3,33,66,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,0,1,0,5,25,180,1,0,0,0,0,0,0,0,1,0
0,1,1,0,0,0,0,0,1,3,37,79,0,0,0,1,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,3,48,70,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,4,19,78,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,5,49,144,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,3,31,129,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,4,36,163,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,3,51,103,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,1,0,4,26,199,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,3,41,132,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,1,3,33,122,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,0,0,3,51,107,1,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,1,0,0,4,26,109,0,1,0,0,0,0,0,1,0,0
1,0,1,1,0,0,0,0,0,3,34,172,0,0,0,0,0,1,0,0,1,0
0,0,1,1,0,0,1,0,0,3,26,82,0,0,1,0,0,0,1,0,0,0
0,1,0,0,1,0,0,0,0,2,32,183,0,1,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,1,0,3,19,109,0,0,0,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,1,3,45,115,0,0,0,0,0,1,0,0,1,0
1,1,0,1,0,0,0,0,0,4,38,82,1,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,0,0,4,70,86,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,5,46,184,1,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0,0,0,0,4,69,174,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,3,21,127,0,0,0,0,0,1,0,1,0,0
